,Emp No,Month,Department,rank,week_ot,weekend_ot,night_ot,net_ot,weekend_ratio
893,93,5,D,G2,26.36363636363636,8.181818181818182,0.9090909090909091,18.18181818181818,0.45000000000000007
894,94,5,B,G1D,12.857142857142858,7.857142857142858,2.857142857142857,5.0,1.0
895,95,5,D,G2,38.18181818181818,10.0,0.0,28.18181818181818,0.3548387096774194
896,96,5,A,G2,38.18181818181818,1.8181818181818181,10.0,36.36363636363636,0.05
897,97,5,B,G1D,28.571428571428573,5.0,4.285714285714286,23.571428571428573,0.2121212121212121
898,98,5,C,G1S,3.125,5.625,1.25,4.0,0.0
899,99,5,B,G3,29.56521739130435,0.9523809523809523,9.56521739130435,28.6128364389234,0.03328509406657018
900,100,5,B,G1S,5.0,1.25,1.25,3.75,0.3333333333333333
901,101,5,B,G1D,7.857142857142858,0.7142857142857143,6.428571428571429,7.142857142857143,0.09999999999999999
902,102,5,A,G1D,16.42857142857143,7.857142857142858,1.4285714285714286,8.571428571428573,0.9166666666666665
903,103,5,C,G1S,13.75,3.125,0.0,10.625,0.29411764705882354
904,104,5,D,G1D,27.857142857142858,7.857142857142858,1.4285714285714286,20.0,0.3928571428571429
905,105,5,D,G1D,27.142857142857146,5.714285714285714,6.428571428571429,21.42857142857143,0.26666666666666666
906,106,5,A,G1D,12.142857142857144,7.857142857142858,2.857142857142857,4.2857142857142865,1.0
907,107,5,D,G1D,28.571428571428573,0.0,6.428571428571429,28.571428571428573,0.0
908,108,5,C,G1D,22.857142857142858,7.857142857142858,0.7142857142857143,15.0,0.5238095238095238
909,109,5,D,G1D,11.428571428571429,4.285714285714286,3.5714285714285716,7.142857142857143,0.6
910,110,5,D,G2,30.909090909090907,5.454545454545454,0.9090909090909091,25.454545454545453,0.21428571428571427
911,111,5,C,G3,9.56521739130435,4.761904761904762,7.82608695652174,4.803312629399588,0.9913793103448272
912,112,5,A,G2,3.6363636363636362,0.9090909090909091,2.727272727272727,2.727272727272727,0.33333333333333337
913,113,5,B,G1S,10.0,5.0,5.0,5.0,1.0
914,114,5,D,G2,8.181818181818182,3.6363636363636362,3.6363636363636362,4.545454545454545,0.8
915,115,5,C,G3,10.434782608695652,6.666666666666666,3.4782608695652177,3.7681159420289863,1.0
916,116,5,D,G2,3.6363636363636362,6.363636363636363,3.6363636363636362,11.0,0.0
917,117,5,B,G1D,23.571428571428573,2.857142857142857,4.285714285714286,20.714285714285715,0.13793103448275862
918,118,5,D,G1D,13.571428571428573,2.142857142857143,7.857142857142858,11.42857142857143,0.18749999999999997
919,119,5,A,G1S,18.75,1.25,4.375,17.5,0.07142857142857142
920,120,5,B,G1D,4.285714285714286,3.5714285714285716,5.714285714285714,0.714285714285714,1.0
921,121,5,B,G2,37.272727272727266,2.727272727272727,0.0,34.54545454545454,0.07894736842105264
922,122,5,D,G3,5.217391304347826,0.9523809523809523,4.347826086956522,4.265010351966874,0.2233009708737864
923,123,5,C,G1S,24.375,0.0,3.125,24.375,0.0
924,124,5,D,G1D,25.714285714285715,3.5714285714285716,4.285714285714286,22.142857142857142,0.16129032258064518
925,125,5,D,G1S,12.5,6.875,1.25,5.625,1.0
926,126,5,B,G3,33.913043478260875,3.8095238095238093,4.347826086956522,30.103519668737064,0.12654745529573588
927,127,5,A,G3,14.782608695652176,10.476190476190476,3.4782608695652177,4.306418219461699,1.0
928,128,5,D,G1D,29.28571428571429,0.0,5.0,29.28571428571429,0.0
929,129,5,A,G2,35.45454545454545,0.9090909090909091,6.363636363636363,34.54545454545455,0.02631578947368421
930,130,5,C,G1S,10.0,3.75,6.875,6.25,0.6
931,131,5,D,G3,32.173913043478265,8.571428571428571,0.0,23.602484472049696,0.363157894736842
932,132,5,A,G1S,12.5,4.375,3.75,8.125,0.5384615384615384
933,133,5,B,G1D,2.142857142857143,3.5714285714285716,1.4285714285714286,7.0,0.0
934,134,5,B,G1D,8.571428571428571,4.285714285714286,7.857142857142858,4.285714285714286,1.0
935,135,5,D,G2,1.8181818181818181,7.2727272727272725,0.0,11.0,0.0
936,136,5,B,G1S,23.75,0.0,4.375,23.75,0.0
937,137,5,D,G1D,2.857142857142857,1.4285714285714286,3.5714285714285716,1.4285714285714286,1.0
938,138,5,A,G2,20.909090909090907,9.09090909090909,2.727272727272727,11.818181818181817,0.7692307692307693
939,139,5,A,G2,9.09090909090909,2.727272727272727,0.0,6.363636363636363,0.42857142857142855
940,140,5,A,G1D,13.571428571428573,4.285714285714286,7.857142857142858,9.285714285714288,0.4615384615384614
941,141,5,A,G1S,8.125,3.75,2.5,4.375,0.8571428571428571
942,142,5,C,G1D,12.857142857142858,0.7142857142857143,4.285714285714286,12.142857142857144,0.0588235294117647
943,143,5,D,G2,33.63636363636363,1.8181818181818181,8.181818181818182,31.818181818181817,0.05714285714285714
944,144,5,B,G3,12.173913043478262,0.0,5.217391304347826,12.173913043478262,0.0
945,145,5,A,G2,29.999999999999996,9.09090909090909,9.09090909090909,20.909090909090907,0.43478260869565216
946,146,5,C,G2,7.2727272727272725,8.181818181818182,10.0,11.0,0.0
947,147,5,C,G3,3.4782608695652177,3.8095238095238093,8.695652173913045,12.0,0.0
948,148,5,A,G1S,21.875,4.375,5.625,17.5,0.25
949,149,5,B,G2,9.09090909090909,8.181818181818182,5.454545454545454,0.9090909090909083,1.0
950,150,5,B,G1D,22.142857142857146,6.428571428571429,2.857142857142857,15.714285714285717,0.40909090909090906
951,151,5,D,G1D,17.857142857142858,7.857142857142858,4.285714285714286,10.0,0.7857142857142858
952,152,5,D,G1S,23.75,5.625,0.625,18.125,0.3103448275862069
953,153,5,C,G1S,6.25,4.375,5.625,1.875,1.0
954,154,5,B,G2,12.727272727272727,6.363636363636363,1.8181818181818181,6.363636363636363,1.0
955,155,5,A,G2,37.272727272727266,1.8181818181818181,6.363636363636363,35.454545454545446,0.051282051282051294
956,156,5,A,G1D,6.428571428571429,7.857142857142858,5.714285714285714,7.0,0.0
957,157,5,A,G1S,10.625,4.375,5.625,6.25,0.7
958,158,5,B,G2,5.454545454545454,3.6363636363636362,4.545454545454545,1.818181818181818,1.0
959,159,5,B,G1D,30.000000000000004,7.142857142857143,4.285714285714286,22.85714285714286,0.31249999999999994
960,160,5,D,G2,35.45454545454545,0.0,7.2727272727272725,35.45454545454545,0.0
961,161,5,A,G1D,1.4285714285714286,7.142857142857143,6.428571428571429,7.0,0.0
962,162,5,B,G2,31.818181818181817,2.727272727272727,10.0,29.09090909090909,0.09375
963,163,5,D,G3,5.217391304347826,1.9047619047619047,4.347826086956522,3.3126293995859215,0.575
964,164,5,A,G1D,5.714285714285714,7.142857142857143,1.4285714285714286,7.0,0.0
965,165,5,B,G1S,23.125,1.875,0.625,21.25,0.08823529411764706
966,166,5,B,G2,8.181818181818182,3.6363636363636362,5.454545454545454,4.545454545454545,0.8
967,167,5,D,G1D,20.714285714285715,3.5714285714285716,0.0,17.142857142857142,0.20833333333333334
968,168,5,B,G1D,12.142857142857144,3.5714285714285716,5.714285714285714,8.571428571428573,0.41666666666666663
969,169,5,A,G1D,25.0,0.0,2.857142857142857,25.0,0.0
970,170,5,C,G1D,1.4285714285714286,0.7142857142857143,7.857142857142858,0.7142857142857143,1.0
971,171,5,D,G3,17.39130434782609,5.714285714285714,7.82608695652174,11.677018633540374,0.4893617021276595
972,172,5,D,G1S,12.5,5.0,6.875,7.5,0.6666666666666666
973,173,5,D,G3,10.434782608695652,9.523809523809524,9.56521739130435,0.9109730848861286,1.0
974,174,5,A,G1D,13.571428571428573,5.0,0.0,8.571428571428573,0.5833333333333333
975,175,5,A,G3,20.869565217391305,3.8095238095238093,8.695652173913045,17.060041407867494,0.2233009708737864
976,176,5,A,G2,33.63636363636363,6.363636363636363,6.363636363636363,27.27272727272727,0.23333333333333334
977,177,5,A,G2,14.545454545454545,0.9090909090909091,2.727272727272727,13.636363636363637,0.06666666666666667
978,178,5,C,G3,26.956521739130437,6.666666666666666,0.0,20.289855072463773,0.32857142857142846
979,179,5,B,G1D,7.142857142857143,6.428571428571429,4.285714285714286,0.7142857142857144,1.0
980,180,5,A,G1D,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,0.0
981,181,5,B,G3,5.217391304347826,5.714285714285714,6.9565217391304355,12.0,0.0
982,182,5,A,G1D,28.571428571428573,6.428571428571429,5.714285714285714,22.142857142857146,0.29032258064516125
983,183,5,A,G3,0.0,8.571428571428571,4.347826086956522,12.0,0.0
984,184,5,B,G1D,24.28571428571429,5.0,5.714285714285714,19.28571428571429,0.25925925925925924
985,185,5,A,G3,34.78260869565218,9.523809523809524,4.347826086956522,25.258799171842654,0.37704918032786877
986,186,5,D,G1D,12.857142857142858,3.5714285714285716,7.857142857142858,9.285714285714286,0.3846153846153846
987,187,5,C,G1D,7.142857142857143,3.5714285714285716,2.142857142857143,3.5714285714285716,1.0
988,188,5,C,G2,18.18181818181818,9.09090909090909,6.363636363636363,9.09090909090909,1.0
989,189,5,B,G1S,14.375,6.875,6.875,7.5,0.9166666666666666
990,190,5,D,G3,3.4782608695652177,10.476190476190476,1.7391304347826089,12.0,0.0
991,191,5,C,G2,10.0,0.0,3.6363636363636362,10.0,0.0
992,192,5,C,G2,21.818181818181817,2.727272727272727,0.9090909090909091,19.09090909090909,0.14285714285714285
993,193,5,D,G1D,2.857142857142857,2.142857142857143,0.0,0.7142857142857144,1.0
994,194,5,A,G2,20.0,8.181818181818182,0.0,11.818181818181818,0.6923076923076923
995,195,5,B,G2,11.818181818181817,8.181818181818182,10.0,3.636363636363635,1.0
996,196,5,B,G1D,18.571428571428573,3.5714285714285716,0.0,15.000000000000002,0.23809523809523808
997,197,5,D,G1D,3.5714285714285716,7.857142857142858,6.428571428571429,7.0,0.0
998,198,5,A,G1S,6.25,2.5,1.875,3.75,0.6666666666666666
999,199,5,C,G1D,16.42857142857143,0.0,6.428571428571429,16.42857142857143,0.0
1000,0,6,B,G1S,13.75,5.625,0.0,8.125,0.6923076923076923
1001,1,6,D,G1D,15.714285714285715,4.285714285714286,7.142857142857143,11.42857142857143,0.37499999999999994
1002,2,6,B,G1S,20.0,0.0,4.375,20.0,0.0
1003,3,6,C,G3,24.347826086956523,5.714285714285714,4.347826086956522,18.633540372670808,0.30666666666666664
1004,4,6,A,G1S,20.625,6.875,3.75,13.75,0.5
1005,5,6,B,G1S,21.25,4.375,4.375,16.875,0.25925925925925924
1006,6,6,D,G1D,28.571428571428573,1.4285714285714286,2.857142857142857,27.142857142857146,0.05263157894736842
1007,7,6,D,G2,29.09090909090909,6.363636363636363,1.8181818181818181,22.727272727272727,0.27999999999999997
1008,8,6,C,G1D,27.142857142857146,0.7142857142857143,4.285714285714286,26.42857142857143,0.027027027027027025
1009,9,6,B,G1D,18.571428571428573,0.0,5.0,18.571428571428573,0.0
1010,10,6,A,G1S,10.0,6.25,1.25,3.75,1.0
1011,11,6,C,G1S,3.75,4.375,6.25,4.0,0.0
1012,12,6,C,G2,8.181818181818182,9.09090909090909,8.181818181818182,11.0,0.0
1013,13,6,D,G1D,19.28571428571429,5.714285714285714,5.714285714285714,13.571428571428573,0.42105263157894735
1014,14,6,D,G1D,6.428571428571429,3.5714285714285716,4.285714285714286,2.857142857142857,1.0
1015,15,6,B,G1S,14.375,3.125,1.25,11.25,0.2777777777777778
1016,16,6,B,G1S,1.25,3.125,1.25,4.0,0.0
1017,17,6,C,G1D,30.000000000000004,6.428571428571429,7.857142857142858,23.571428571428577,0.27272727272727265
1018,18,6,D,G1S,10.0,6.25,5.0,3.75,1.0
1019,19,6,C,G2,4.545454545454545,0.0,4.545454545454545,4.545454545454545,0.0
1020,20,6,C,G1S,3.75,2.5,6.875,1.25,1.0
1021,21,6,B,G1S,18.75,3.75,0.0,15.0,0.25
1022,22,6,D,G2,26.36363636363636,0.0,2.727272727272727,26.36363636363636,0.0
1023,23,6,C,G1D,9.285714285714286,6.428571428571429,4.285714285714286,2.8571428571428577,1.0
1024,24,6,D,G3,4.347826086956522,6.666666666666666,6.086956521739131,12.0,0.0
1025,25,6,B,G3,31.30434782608696,8.571428571428571,0.8695652173913044,22.73291925465839,0.3770491803278687
1026,26,6,D,G1S,16.25,0.0,5.625,16.25,0.0
1027,27,6,A,G2,26.36363636363636,8.181818181818182,9.09090909090909,18.18181818181818,0.45000000000000007
1028,28,6,A,G3,11.304347826086957,3.8095238095238093,6.9565217391304355,7.494824016563148,0.5082872928176795
1029,29,6,C,G1D,5.714285714285714,7.142857142857143,6.428571428571429,7.0,0.0
1030,30,6,D,G3,6.086956521739131,0.9523809523809523,2.608695652173913,5.134575569358178,0.1854838709677419
1031,31,6,D,G3,6.086956521739131,6.666666666666666,5.217391304347826,12.0,0.0
1032,32,6,A,G3,20.0,0.9523809523809523,2.608695652173913,19.047619047619047,0.049999999999999996
1033,33,6,A,G1D,6.428571428571429,4.285714285714286,6.428571428571429,2.1428571428571432,1.0
1034,34,6,A,G1S,12.5,0.625,0.0,11.875,0.05263157894736842
1035,35,6,B,G2,7.2727272727272725,5.454545454545454,8.181818181818182,1.8181818181818183,1.0
1036,36,6,A,G1D,2.142857142857143,3.5714285714285716,5.0,7.0,0.0
1037,37,6,B,G3,31.30434782608696,4.761904761904762,7.82608695652174,26.542443064182198,0.17940717628705147
1038,38,6,A,G3,20.0,10.476190476190476,8.695652173913045,9.523809523809524,1.0
1039,39,6,B,G2,27.27272727272727,3.6363636363636362,10.0,23.636363636363633,0.15384615384615385
1040,40,6,A,G3,0.8695652173913044,5.714285714285714,7.82608695652174,12.0,0.0
1041,41,6,D,G1S,7.5,6.25,5.625,1.25,1.0
1042,42,6,B,G3,13.043478260869566,5.714285714285714,6.086956521739131,7.329192546583852,0.7796610169491525
1043,43,6,C,G2,5.454545454545454,1.8181818181818181,2.727272727272727,3.636363636363636,0.5000000000000001
1044,44,6,B,G1D,20.0,0.7142857142857143,3.5714285714285716,19.285714285714285,0.03703703703703704
1045,45,6,B,G1S,6.875,1.875,3.75,5.0,0.375
1046,46,6,C,G1S,26.25,0.625,4.375,25.625,0.024390243902439025
1047,47,6,C,G1D,0.7142857142857143,4.285714285714286,7.142857142857143,7.0,0.0
1048,48,6,C,G1D,4.285714285714286,1.4285714285714286,0.7142857142857143,2.8571428571428568,0.5000000000000001
1049,49,6,C,G1D,2.857142857142857,4.285714285714286,2.857142857142857,7.0,0.0
1050,50,6,B,G3,6.9565217391304355,9.523809523809524,4.347826086956522,12.0,0.0
1051,51,6,A,G1D,20.714285714285715,7.857142857142858,6.428571428571429,12.857142857142858,0.6111111111111112
1052,52,6,D,G3,13.913043478260871,9.523809523809524,9.56521739130435,4.389233954451347,1.0
1053,53,6,B,G1S,5.625,1.875,0.0,3.75,0.5
1054,54,6,A,G1D,13.571428571428573,3.5714285714285716,2.142857142857143,10.000000000000002,0.3571428571428571
1055,55,6,C,G3,33.913043478260875,0.9523809523809523,3.4782608695652177,32.960662525879926,0.028894472361809035
1056,56,6,C,G3,27.826086956521742,0.0,5.217391304347826,27.826086956521742,0.0
1057,57,6,D,G2,34.54545454545454,0.0,1.8181818181818181,34.54545454545454,0.0
1058,58,6,A,G1S,3.75,1.875,6.25,1.875,1.0
1059,59,6,B,G2,29.999999999999996,2.727272727272727,1.8181818181818181,27.27272727272727,0.1
1060,60,6,A,G1D,30.000000000000004,7.857142857142858,5.714285714285714,22.142857142857146,0.3548387096774193
1061,61,6,C,G1S,18.125,1.25,3.75,16.875,0.07407407407407407
1062,62,6,C,G3,12.173913043478262,4.761904761904762,7.82608695652174,7.4120082815735,0.6424581005586592
1063,63,6,B,G3,3.4782608695652177,6.666666666666666,6.086956521739131,12.0,0.0
1064,64,6,B,G3,4.347826086956522,0.0,0.8695652173913044,4.347826086956522,0.0
1065,65,6,C,G1D,13.571428571428573,1.4285714285714286,1.4285714285714286,12.142857142857144,0.1176470588235294
1066,66,6,A,G1S,10.0,3.75,6.875,6.25,0.6
1067,67,6,C,G3,15.65217391304348,3.8095238095238093,1.7391304347826089,11.84265010351967,0.3216783216783216
1068,68,6,D,G2,1.8181818181818181,0.0,6.363636363636363,1.8181818181818181,0.0
1069,69,6,A,G3,16.521739130434785,1.9047619047619047,4.347826086956522,14.61697722567288,0.13031161473087816
1070,70,6,D,G2,36.36363636363636,1.8181818181818181,4.545454545454545,34.54545454545454,0.052631578947368425
1071,71,6,A,G3,6.086956521739131,6.666666666666666,4.347826086956522,12.0,0.0
1072,72,6,D,G1D,5.714285714285714,6.428571428571429,5.714285714285714,7.0,0.0
1073,73,6,B,G1S,20.0,1.875,2.5,18.125,0.10344827586206896
1074,74,6,D,G1D,14.285714285714286,4.285714285714286,0.0,10.0,0.42857142857142855
1075,75,6,A,G2,35.45454545454545,7.2727272727272725,9.09090909090909,28.18181818181818,0.25806451612903225
1076,76,6,A,G1S,25.0,5.0,5.0,20.0,0.25
1077,77,6,C,G1D,4.285714285714286,7.857142857142858,1.4285714285714286,7.0,0.0
1078,78,6,B,G1D,27.142857142857146,0.7142857142857143,1.4285714285714286,26.42857142857143,0.027027027027027025
1079,79,6,A,G2,2.727272727272727,7.2727272727272725,8.181818181818182,11.0,0.0
1080,80,6,D,G2,15.454545454545453,3.6363636363636362,4.545454545454545,11.818181818181817,0.3076923076923077
1081,81,6,A,G3,36.52173913043479,6.666666666666666,9.56521739130435,29.855072463768124,0.22330097087378634
1082,82,6,C,G1D,25.714285714285715,4.285714285714286,5.714285714285714,21.42857142857143,0.19999999999999998
1083,83,6,D,G1D,0.0,5.714285714285714,7.857142857142858,7.0,0.0
1084,84,6,C,G1D,18.571428571428573,5.714285714285714,3.5714285714285716,12.857142857142858,0.4444444444444444
1085,85,6,D,G1S,26.25,0.625,2.5,25.625,0.024390243902439025
1086,86,6,D,G1S,20.625,6.25,4.375,14.375,0.43478260869565216
1087,87,6,B,G2,37.272727272727266,3.6363636363636362,10.0,33.63636363636363,0.10810810810810811
1088,88,6,A,G2,30.909090909090907,10.0,8.181818181818182,20.909090909090907,0.47826086956521746
1089,89,6,B,G1S,3.125,4.375,5.0,4.0,0.0
1090,90,6,B,G2,28.18181818181818,9.09090909090909,0.9090909090909091,19.09090909090909,0.47619047619047616
1091,91,6,D,G3,28.695652173913047,10.476190476190476,6.9565217391304355,18.219461697722572,0.5749999999999998
1092,92,6,D,G1S,20.0,5.625,1.875,14.375,0.391304347826087
1093,93,6,D,G2,5.454545454545454,10.0,5.454545454545454,11.0,0.0
1094,94,6,B,G1D,23.571428571428573,3.5714285714285716,0.7142857142857143,20.0,0.17857142857142858
1095,95,6,D,G2,3.6363636363636362,0.0,1.8181818181818181,3.6363636363636362,0.0
1096,96,6,A,G2,21.818181818181817,5.454545454545454,10.0,16.363636363636363,0.3333333333333333
1097,97,6,B,G1D,27.142857142857146,6.428571428571429,6.428571428571429,20.714285714285715,0.3103448275862069
1098,98,6,C,G1S,15.0,3.125,3.125,11.875,0.2631578947368421
1099,99,6,B,G3,0.8695652173913044,8.571428571428571,5.217391304347826,12.0,0.0
1100,100,6,B,G1S,8.75,0.0,3.125,8.75,0.0
1101,101,6,B,G1D,27.142857142857146,3.5714285714285716,5.0,23.571428571428573,0.15151515151515152
1102,102,6,A,G1D,17.142857142857142,4.285714285714286,0.7142857142857143,12.857142857142858,0.3333333333333333
1103,103,6,C,G1S,3.125,3.125,0.0,4.0,0.0
1104,104,6,D,G1D,10.714285714285715,0.7142857142857143,4.285714285714286,10.000000000000002,0.07142857142857141
1105,105,6,D,G1D,3.5714285714285716,6.428571428571429,5.714285714285714,7.0,0.0
1106,106,6,A,G1D,2.142857142857143,4.285714285714286,1.4285714285714286,7.0,0.0
1107,107,6,D,G1D,25.0,0.7142857142857143,5.714285714285714,24.285714285714285,0.029411764705882356
1108,108,6,C,G1D,17.857142857142858,4.285714285714286,2.857142857142857,13.571428571428573,0.3157894736842105
1109,109,6,D,G1D,3.5714285714285716,1.4285714285714286,5.0,2.1428571428571432,0.6666666666666665
1110,110,6,D,G2,14.545454545454545,0.9090909090909091,3.6363636363636362,13.636363636363637,0.06666666666666667
1111,111,6,C,G3,5.217391304347826,7.619047619047619,7.82608695652174,12.0,0.0
1112,112,6,A,G2,32.72727272727273,0.0,0.0,32.72727272727273,0.0
1113,113,6,B,G1S,25.625,3.125,5.0,22.5,0.1388888888888889
1114,114,6,D,G2,32.72727272727273,8.181818181818182,5.454545454545454,24.545454545454547,0.3333333333333333
1115,115,6,C,G3,13.043478260869566,1.9047619047619047,1.7391304347826089,11.138716356107661,0.17100371747211893
1116,116,6,D,G2,2.727272727272727,5.454545454545454,0.9090909090909091,11.0,0.0
1117,117,6,B,G1D,0.7142857142857143,1.4285714285714286,0.7142857142857143,7.0,0.0
1118,118,6,D,G1D,17.142857142857142,2.857142857142857,4.285714285714286,14.285714285714285,0.2
1119,119,6,A,G1S,26.25,3.75,4.375,22.5,0.16666666666666666
1120,120,6,B,G1D,5.714285714285714,2.857142857142857,4.285714285714286,2.857142857142857,1.0
